Date,AAPL,META,TSLA
2020-06-01 00:00:00+00:00,78.40379333496094,231.21385192871094,59.87333297729492
2020-06-02 00:00:00+00:00,78.76675415039062,232.0214080810547,58.770668029785156
2020-06-03 00:00:00+00:00,79.20037078857422,229.46910095214844,58.86399841308594
2020-06-04 00:00:00+00:00,78.51826477050781,225.61070251464844,57.62533187866211
2020-06-05 00:00:00+00:00,80.75457000732422,230.0772705078125,59.04399871826172
2020-06-08 00:00:00+00:00,81.23200988769531,230.7053680419922,63.327999114990234
2020-06-09 00:00:00+00:00,83.79717254638672,237.9535369873047,62.711334228515625
2020-06-10 00:00:00+00:00,85.95306396484375,236.0193634033203,68.336669921875
2020-06-11 00:00:00+00:00,81.82640838623047,223.75628662109375,64.85600280761719
2020-06-12 00:00:00+00:00,82.53286743164062,227.8938446044922,62.35200119018555
2020-06-15 00:00:00+00:00,83.5535659790039,231.8020782470703,66.05999755859375
2020-06-16 00:00:00+00:00,85.76790618896484,234.94259643554688,65.47533416748047
2020-06-17 00:00:00+00:00,85.6485366821289,234.82298278808594,66.11933135986328
2020-06-18 00:00:00+00:00,85.68264770507812,235.23175048828125,66.9306640625
2020-06-19 00:00:00+00:00,85.19302368164062,238.0731964111328,66.72666931152344
2020-06-22 00:00:00+00:00,87.4219970703125,238.5019073486328,66.28800201416016
2020-06-23 00:00:00+00:00,89.2879867553711,241.5128173828125,66.78533172607422
2020-06-24 00:00:00+00:00,87.71188354492188,233.3175048828125,64.0566635131836
2020-06-25 00:00:00+00:00,88.87628173828125,234.97250366210938,65.73200225830078
2020-06-26 00:00:00+00:00,86.14549255371094,215.4313507080078,63.982666015625
2020-06-29 00:00:00+00:00,88.13086700439453,219.97767639160156,67.29000091552734
2020-06-30 00:00:00+00:00,88.86656188964844,226.3883819580078,71.98733520507812
2020-07-01 00:00:00+00:00,88.69845581054688,236.8369140625,74.64199829101562
2020-07-02 00:00:00+00:00,88.69845581054688,232.71929931640625,80.57733154296875
2020-07-06 00:00:00+00:00,91.07117462158203,239.5587158203125,91.43866729736328
