ds,yhat,yhat_lower,yhat_upper
2019-04-05,163.56695556724918,150.7339567008303,176.73668848537366
2019-04-08,166.30725250185614,153.84448873477615,179.79120776871807
2019-04-09,167.69992704226203,154.81784998873877,181.26577254653228
2019-04-10,168.66407064927776,155.62750368009304,182.4941913117792
2019-04-11,169.6869962822035,156.80933054654062,182.89183064484638
2019-04-12,170.66100290144593,158.41277518145236,184.51868909824745
2019-04-15,173.42895687873866,160.20010151808805,186.76299609939826
2019-04-16,174.45942567187566,160.85010252964153,187.3240720965775
2019-04-17,175.04398982240818,161.14732681663688,187.73634533343667
2019-04-18,175.67328400572327,161.66949904723765,188.73387859420401
2019-04-22,177.76187179123025,163.90720818309916,190.42234566410698
2019-04-23,178.69826160853134,165.5597540758168,192.5184602954931
2019-04-24,179.19008788764486,166.5401366785422,192.31842893326913
2019-04-25,179.7292251966323,165.7788723834203,192.52479890226167
2019-04-26,180.21199205884824,167.03008315721988,193.37657663700932
2019-04-29,181.49199434298396,168.3748560782673,194.31253094213275
2019-04-30,182.35421498614147,169.95399699431692,196.42142156643652
2019-05-01,182.7729819993956,170.05395621365307,196.27183060809824
2019-05-02,183.2388116907595,168.64661083116567,197.759352238311
2019-05-03,183.6465170414553,169.97702685253455,196.46003403980868
2019-05-06,184.6751988825072,170.69771875241446,197.7195639616015
2019-05-07,185.44009228126,171.87736315659134,198.0673321673489
2019-05-08,185.7527724635974,172.04721872860293,198.0638297166885
2019-05-09,186.1029642111184,173.3575707084323,198.24847965545285
2019-05-10,186.3850266799045,172.5327935305364,199.93113303288095
2019-05-13,186.9779377503607,174.13216503944702,199.35857216333918
2019-05-14,187.5803563711517,173.4165689113046,201.02256235889706
2019-05-15,187.72413069267205,174.81770744739774,200.7065171501987
2019-05-16,187.90082881591292,175.26560103409875,201.14620761381008
2019-05-17,188.00695270890475,174.64041742188414,200.92800737586072
2019-05-20,188.08205081410048,175.00129956371669,202.52550993310578
2019-05-21,188.52401732286557,176.2538768437335,201.36342184421193
2019-05-22,188.51785566081494,175.86495342191628,201.90866853432857
2019-05-23,188.5576527698272,176.26482046328107,201.86835523352096
2019-05-24,188.54222670791196,175.50991697528693,201.12571809457617
2019-05-28,188.76219017763862,176.0819587440104,201.77563770646682
2019-05-29,188.7345300191073,176.3190794842607,201.7623816113769
2019-05-30,188.77459581900177,176.0401416026808,200.93529697823112
2019-05-31,188.78072387750456,175.66592501670658,203.36408274503768
2019-06-03,188.78297042544622,174.65646728004032,201.39273260450472
2019-06-04,189.2749976444556,175.99454947838075,202.307946300855
2019-06-05,189.35352109116434,176.0815668214328,202.42064643638747
2019-06-06,189.51006500851253,175.78891185869514,202.66781774837077
2019-06-07,189.64028931810574,176.4309364737598,202.31006485864336
2019-06-10,190.03341202069808,178.21903294673507,203.56446224135047
2019-06-11,190.6532858948101,177.42141910939228,203.94602752594673
2019-06-12,190.85455073334927,177.4811200802294,204.29837131683416
2019-06-13,191.12678644103357,178.90590019983313,205.02904566261685
2019-06-14,191.36402851768688,178.11913306176157,205.75323919390175
2019-06-17,192.01523585241918,178.61312493804084,205.2386290683432
2019-06-18,192.69832812016773,178.99738717571373,204.88042277174665
2019-06-19,192.9513673334065,180.01235974168935,205.45871068542075
2019-06-20,193.26437227241036,180.37663452350594,205.90345696906002
2019-06-21,193.5320635184083,180.18503547036028,206.91719368422838
2019-06-24,194.2219935900659,181.32757255460388,206.92032759801046
2019-06-25,194.90389635420058,181.77405657097432,207.80264830420046
2019-06-26,195.15034710901847,181.12735082797607,207.9513606033729
2019-06-27,195.4521664012725,181.76318671107194,208.28518806991747
2019-06-28,195.70466352716988,182.90013592492124,209.22680883715634
2019-07-01,196.326635655357,183.3692495355233,209.92236393103903
2019-07-02,196.97735487272521,183.25538790289173,210.44044357102064
2019-07-03,197.186957413843,184.7417343267368,210.2053817935891
2019-07-05,197.6449173622827,184.8576446564616,211.5618262750549
2019-07-08,198.03783302880043,184.97602155578994,211.6625709365085
2019-07-09,198.58119426015665,186.11531459306843,211.74418301151871
2019-07-10,198.66436495403389,185.782754341195,211.7263656859257
2019-07-11,198.77488804475325,185.84403042223573,211.99965855340994
2019-07-12,198.80478094680146,185.38787755586216,211.99958591965787
2019-07-15,198.54119008720423,185.59474399741532,212.2440666991369
2019-07-16,198.81631473457196,184.6947556090097,212.0130626581756
2019-07-17,198.60784707353244,186.05418131833423,212.38426846434422
2019-07-18,198.4054655329231,185.84200387699082,211.605853916256
2019-07-19,198.10357331752869,184.71687483875004,211.12119113373896
2019-07-22,196.76925342744116,183.5811698665656,210.02541461185538
2019-07-23,196.67852758492597,182.53433586903728,209.89068783166817
2019-07-24,196.10936037183467,182.62912906319167,209.43278118151625
2019-07-25,195.55764966186175,182.59652783424298,208.31148606239404
2019-07-26,194.92483307659523,181.64779967008897,207.88795885417323
2019-07-29,192.77705069490747,180.02074626516307,206.08430189996912
2019-07-30,192.49709888499714,179.2612108538541,206.01442135100942
2019-07-31,191.78972984969437,179.15459602733006,204.1918246348008
2019-08-01,191.15589697079125,177.60034609808432,203.81194625393854
2019-08-02,190.5012060714816,177.1539590895327,202.95016107352942
2019-08-05,188.67465110148459,174.68766423817794,201.91627374625637
2019-08-06,188.6329337310371,174.73321890953343,201.2480524677342
2019-08-07,188.2270777736013,174.16833728913497,201.53088846959676
2019-08-08,187.9545277812174,175.01845120798166,201.3336525990652
2019-08-09,187.71596590781314,175.93346738949586,201.5170459367396
2019-08-12,187.39767623433642,173.8497989965811,199.7797140563849
2019-08-13,187.91635496413144,174.26126539645963,200.84008327828636
2019-08-14,188.08277863981823,176.03792350406098,201.48965848178054
2019-08-15,188.38315058113548,176.13271923760024,202.44861277528466
2019-08-16,188.70649420543702,175.1747528767034,202.44045203575305
2019-08-19,189.89005525474852,176.77321602855426,203.09945962981553
2019-08-20,190.81017511776594,176.83436475069064,204.64057369729082
2019-08-21,191.3110716986721,177.7604978842674,204.97423858431986
2019-08-22,191.869962472002,178.19891093840522,204.52173262842123
2019-08-23,192.36815326757417,179.6481280977069,205.46239184966424
2019-08-26,193.5198188491483,180.71509149678934,206.12125460856802
2019-08-27,194.23423359841777,181.2335764197199,207.5806133287191
2019-08-28,194.43166794593193,181.90000582388407,207.1721367119722
2019-08-29,194.59202566175196,182.3137942130553,208.07193503391107
2019-08-30,194.60114909748216,181.3179640894612,207.645956035595
2019-09-03,196.0784701861366,182.2736537939548,208.75638551621992
2019-09-04,196.04017873585803,183.44844071013364,209.84714179262266
2019-09-05,195.93346989026546,182.7887573865335,209.5174218448256
2019-09-06,195.65753568031045,183.73062352073148,208.17986252638434
2019-09-09,194.04357727993494,179.91393129080325,206.94693651618664
2019-09-10,193.76440542325153,180.08255003908883,206.30951505010165
2019-09-11,192.9721777031157,180.968479039025,206.42892906486122
2019-09-12,192.17071653920564,178.49580721939952,204.53797957540309
2019-09-13,191.26914354910633,177.65811994892633,205.44002898690465
2019-09-16,188.2699763247192,176.47307820410688,200.09694431299832
2019-09-17,187.71031719994198,175.4471864848703,200.83794347996772
2019-09-18,186.73246524281927,173.95437373267475,200.3032258420538
2019-09-19,185.8400776791014,171.7229005611281,198.30807865565495
2019-09-20,184.9403505163609,171.96046920494436,199.0463825313766
